lang_a,lang_b,clcs
lv,nl,0.7134268537074149
lv,pl,0.7074148296593187
lv,pt,0.7274549098196392
lv,ro,0.7234468937875751
lv,ru,0.7154308617234469
lv,sl,0.7254509018036072
lv,sr,0.7054108216432866
lv,sv,0.7114228456913828
lv,uk,0.685370741482966
lv,zh,0.687374749498998
nl,pl,0.7995991983967936
nl,pt,0.845691382765531
nl,ro,0.7875751503006012
nl,ru,0.7855711422845691
nl,sl,0.7955911823647295
nl,sr,0.7835671342685371
nl,sv,0.7875751503006012
nl,uk,0.7755511022044088
nl,zh,0.717434869739479
pl,pt,0.8156312625250501
pl,ro,0.7955911823647295
pl,ru,0.7935871743486974
pl,sl,0.7955911823647295
pl,sr,0.7755511022044088
pl,sv,0.7695390781563126
pl,uk,0.7775551102204409
pl,zh,0.7434869739478958
pt,ro,0.8156312625250501
pt,ru,0.8276553106212425
pt,sl,0.8036072144288577
pt,sr,0.7735470941883767
pt,sv,0.8216432865731463
pt,uk,0.7995991983967936
pt,zh,0.7374749498997996
ro,ru,0.7935871743486974
ro,sl,0.7635270541082164
ro,sr,0.7975951903807615
ro,sv,0.7715430861723447
ro,uk,0.7635270541082164
ro,zh,0.7074148296593187
ru,sl,0.7835671342685371
ru,sr,0.7735470941883767
ru,sv,0.7935871743486974
ru,uk,0.8236472945891784
ru,zh,0.7294589178356713
sl,sr,0.7615230460921844
sl,sv,0.751503006012024
sl,uk,0.7675350701402806
sl,zh,0.7374749498997996
sr,sv,0.749498997995992
sr,uk,0.7775551102204409
sr,zh,0.7314629258517034
sv,uk,0.7695390781563126
sv,zh,0.7234468937875751
uk,zh,0.7074148296593187
