lang_a,lang_b,clcs
id,ru,0.6987179487179487
id,sl,0.6185897435897436
id,sr,0.6442307692307693
id,sv,0.6794871794871795
id,uk,0.6730769230769231
id,zh,0.7115384615384616
it,lv,0.6987179487179487
it,nl,0.7275641025641025
it,pl,0.6826923076923077
it,pt,0.7596153846153846
it,ro,0.6826923076923077
it,ru,0.6794871794871795
it,sl,0.6891025641025641
it,sr,0.6762820512820513
it,sv,0.6891025641025641
it,uk,0.6602564102564102
it,zh,0.7243589743589743
lv,nl,0.6826923076923077
lv,pl,0.6378205128205128
lv,pt,0.6762820512820513
lv,ro,0.6666666666666666
lv,ru,0.7019230769230769
lv,sl,0.6858974358974359
lv,sr,0.6506410256410257
lv,sv,0.7435897435897436
lv,uk,0.657051282051282
lv,zh,0.657051282051282
nl,pl,0.6923076923076923
nl,pt,0.6762820512820513
nl,ro,0.7243589743589743
nl,ru,0.6891025641025641
nl,sl,0.6730769230769231
nl,sr,0.6666666666666666
nl,sv,0.6891025641025641
nl,uk,0.6602564102564102
nl,zh,0.6634615384615384
pl,pt,0.6762820512820513
pl,ro,0.6730769230769231
pl,ru,0.7083333333333334
pl,sl,0.6923076923076923
pl,sr,0.6794871794871795
pl,sv,0.6762820512820513
pl,uk,0.6730769230769231
pl,zh,0.5833333333333334
pt,ro,0.6955128205128205
pt,ru,0.6442307692307693
pt,sl,0.6666666666666666
pt,sr,0.6730769230769231
pt,sv,0.6666666666666666
pt,uk,0.6442307692307693
pt,zh,0.657051282051282
ro,ru,0.6762820512820513
ro,sl,0.6858974358974359
ro,sr,0.6858974358974359
ro,sv,0.6634615384615384
ro,uk,0.6538461538461539
ro,zh,0.5993589743589743
ru,sl,0.6474358974358975
ru,sr,0.6955128205128205
ru,sv,0.717948717948718
ru,uk,0.7147435897435898
ru,zh,0.6282051282051282
sl,sr,0.6442307692307693
sl,sv,0.6858974358974359
sl,uk,0.657051282051282
sl,zh,0.5897435897435898
sr,sv,0.6506410256410257
sr,uk,0.6698717948717948
sr,zh,0.6346153846153846
sv,uk,0.6858974358974359
sv,zh,0.6282051282051282
uk,zh,0.5833333333333334
