lang_a,lang_b,clcs
bs,ro,0.7275641025641025
bs,ru,0.7307692307692307
bs,sl,0.7596153846153846
bs,sr,0.7243589743589743
bs,sv,0.7403846153846154
bs,uk,0.7243589743589743
bs,zh,0.7211538461538461
cs,da,0.7724358974358975
cs,de,0.8012820512820513
cs,el,0.8076923076923077
cs,es,0.8557692307692307
cs,fi,0.717948717948718
cs,fr,0.8173076923076923
cs,he,0.8012820512820513
cs,hi,0.7211538461538461
cs,hr,0.7884615384615384
cs,hu,0.7243589743589743
cs,id,0.8237179487179487
cs,it,0.8333333333333334
cs,lv,0.6762820512820513
cs,nl,0.8365384615384616
cs,pl,0.8301282051282052
cs,pt,0.8365384615384616
cs,ro,0.8076923076923077
cs,ru,0.7948717948717948
cs,sl,0.782051282051282
cs,sr,0.6923076923076923
cs,sv,0.7884615384615384
cs,uk,0.7756410256410257
cs,zh,0.7692307692307693
da,de,0.8076923076923077
da,el,0.7724358974358975
da,es,0.7852564102564102
da,fi,0.6858974358974359
da,fr,0.7980769230769231
da,he,0.7596153846153846
da,hi,0.7147435897435898
da,hr,0.7564102564102564
da,hu,0.7243589743589743
da,id,0.8076923076923077
da,it,0.8108974358974359
da,lv,0.6538461538461539
da,nl,0.8173076923076923
da,pl,0.8044871794871795
da,pt,0.8044871794871795
da,ro,0.7852564102564102
da,ru,0.7467948717948718
da,sl,0.7435897435897436
da,sr,0.7115384615384616
da,sv,0.7980769230769231
da,uk,0.7596153846153846
da,zh,0.7467948717948718
de,el,0.8493589743589743
de,es,0.8525641025641025
de,fi,0.6923076923076923
de,fr,0.8525641025641025
de,he,0.8205128205128205
de,hi,0.7339743589743589
de,hr,0.7916666666666666
de,hu,0.7660256410256411
de,id,0.8333333333333334
de,it,0.8525641025641025
de,lv,0.6634615384615384
de,nl,0.8942307692307693
de,pl,0.8301282051282052
de,pt,0.8333333333333334
de,ro,0.8269230769230769
de,ru,0.8076923076923077
de,sl,0.7307692307692307
de,sr,0.7339743589743589
de,sv,0.8173076923076923
de,uk,0.8076923076923077
de,zh,0.8141025641025641
el,es,0.8461538461538461
el,fi,0.6698717948717948
el,fr,0.8333333333333334
el,he,0.8012820512820513
el,hi,0.7275641025641025
el,hr,0.7596153846153846
el,hu,0.7467948717948718
el,id,0.8365384615384616
el,it,0.8301282051282052
el,lv,0.6794871794871795
el,nl,0.8301282051282052
el,pl,0.8333333333333334
el,pt,0.8301282051282052
el,ro,0.8173076923076923
el,ru,0.8493589743589743
el,sl,0.7307692307692307
el,sr,0.7019230769230769
el,sv,0.7852564102564102
el,uk,0.8076923076923077
el,zh,0.7980769230769231
es,fi,0.717948717948718
es,fr,0.8717948717948718
es,he,0.8333333333333334
es,hi,0.7307692307692307
es,hr,0.7788461538461539
es,hu,0.7403846153846154
es,id,0.8301282051282052
es,it,0.8910256410256411
es,lv,0.6634615384615384
es,nl,0.8846153846153846
es,pl,0.8397435897435898
es,pt,0.875
es,ro,0.8269230769230769
es,ru,0.7916666666666666
es,sl,0.7756410256410257
es,sr,0.7147435897435898
es,sv,0.7852564102564102
es,uk,0.7852564102564102
es,zh,0.8012820512820513
fi,fr,0.6923076923076923
fi,he,0.6891025641025641
fi,hi,0.6442307692307693
fi,hr,0.7243589743589743
fi,hu,0.6794871794871795
fi,id,0.6987179487179487
fi,it,0.717948717948718
fi,lv,0.6442307692307693
fi,nl,0.7211538461538461
